"","cueSide","targetSide","cueValidity","cued","ValidityNum","RT","status","condition","subn"
"11860","cueright","targetright","valid","cued",1,431,1,"C","62"
"11861","cueleft","targetleft","valid","cued",1,339,1,"C","62"
"11862","cueleft","targetleft","valid","cued",1,296,1,"C","62"
"11863","cueright","targetright","valid","cued",1,363,1,"C","62"
"11864","cueright","targetright","valid","cued",1,337,1,"C","62"
"11865","cueleft","targetleft","valid","cued",1,307,1,"C","62"
"11866","cueleft","targetleft","valid","cued",1,305,1,"C","62"
"11867","cueright","targetright","valid","cued",1,314,1,"C","62"
"11868","cueleft","targetleft","valid","cued",1,303,1,"C","62"
"11869","cueleft","targetleft","valid","cued",1,352,1,"C","62"
"11870","cueleft","targetleft","valid","cued",1,345,1,"C","62"
"11871","cueright","targetright","valid","cued",1,348,1,"C","62"
"11872","cueleft","targetleft","valid","cued",1,340,1,"C","62"
"11873","cueright","targetright","valid","cued",1,543,1,"C","62"
"11874","cueright","targetright","valid","cued",1,424,1,"C","62"
"11875","cueright","targetright","valid","cued",1,374,1,"C","62"
"11876","cueleft","targetleft","valid","cued",1,369,1,"C","62"
"11877","cueright","targetright","valid","cued",1,360,1,"C","62"
"11878","cueright","targetleft","invalid","uncued",0,384,1,"C","62"
"11879","cueright","targetleft","invalid","uncued",0,361,1,"C","62"
"11880","cueleft","targetright","invalid","uncued",0,489,1,"C","62"
"11881","cueleft","targetright","invalid","uncued",0,374,1,"C","62"
"11882","cueleft","targetleft","valid","cued",1,429,1,"C","62"
"11883","cueright","targetleft","invalid","uncued",0,359,1,"C","62"
"11884","cueright","targetright","valid","cued",1,436,1,"C","62"
"11885","cueright","targetright","valid","cued",1,412,1,"C","62"
"11886","cueright","targetright","valid","cued",1,379,1,"C","62"
"11887","cueright","targetright","valid","cued",1,328,1,"C","62"
"11888","cueleft","targetright","invalid","uncued",0,419,1,"C","62"
"11889","cueleft","targetright","invalid","uncued",0,372,1,"C","62"
"11890","cueright","targetright","valid","cued",1,397,1,"C","62"
"11891","cueright","targetleft","invalid","uncued",0,365,1,"C","62"
"11892","cueright","targetright","valid","cued",1,366,1,"C","62"
"11893","cueleft","targetleft","valid","cued",1,381,1,"C","62"
"11894","cueleft","targetleft","valid","cued",1,324,1,"C","62"
"11895","cueright","targetleft","invalid","uncued",0,399,1,"C","62"
"11896","cueright","targetleft","invalid","uncued",0,361,1,"C","62"
"11897","cueright","targetleft","invalid","uncued",0,331,1,"C","62"
"11898","cueleft","targetleft","valid","cued",1,298,1,"C","62"
"11899","cueright","targetright","valid","cued",1,383,1,"C","62"
"11900","cueright","targetleft","invalid","uncued",0,393,1,"C","62"
"11901","cueleft","targetleft","valid","cued",1,330,1,"C","62"
"11902","cueright","targetright","valid","cued",1,346,1,"C","62"
"11903","cueleft","targetleft","valid","cued",1,347,1,"C","62"
"11904","cueright","targetleft","invalid","uncued",0,385,1,"C","62"
"11905","cueright","targetright","valid","cued",1,381,1,"C","62"
"11906","cueright","targetright","valid","cued",1,368,1,"C","62"
"11907","cueleft","targetleft","valid","cued",1,351,1,"C","62"
"11908","cueleft","targetright","invalid","uncued",0,482,1,"C","62"
"11909","cueleft","targetleft","valid","cued",1,323,1,"C","62"
"11910","cueright","targetright","valid","cued",1,367,1,"C","62"
"11911","cueleft","targetleft","valid","cued",1,391,1,"C","62"
"11912","cueleft","targetright","invalid","uncued",0,417,1,"C","62"
"11913","cueleft","targetleft","valid","cued",1,365,1,"C","62"
"11914","cueleft","targetright","invalid","uncued",0,559,1,"C","62"
"11915","cueright","targetleft","invalid","uncued",0,326,1,"C","62"
"11916","cueleft","targetleft","valid","cued",1,363,1,"C","62"
"11917","cueleft","targetleft","valid","cued",1,371,1,"C","62"
"11918","cueleft","targetleft","valid","cued",1,373,1,"C","62"
"11919","cueright","targetright","valid","cued",1,339,1,"C","62"
"11920","cueright","targetright","valid","cued",1,403,1,"C","62"
"11921","cueleft","targetleft","valid","cued",1,348,1,"C","62"
"11922","cueright","targetright","valid","cued",1,316,1,"C","62"
"11923","cueright","targetright","valid","cued",1,438,1,"C","62"
"11924","cueright","targetright","valid","cued",1,387,1,"C","62"
"11925","cueleft","targetleft","valid","cued",1,383,1,"C","62"
"11926","cueleft","targetleft","valid","cued",1,339,1,"C","62"
"11927","cueright","targetright","valid","cued",1,391,1,"C","62"
"11928","cueleft","targetright","invalid","uncued",0,454,1,"C","62"
"11929","cueleft","targetleft","valid","cued",1,354,1,"C","62"
"11930","cueright","targetright","valid","cued",1,330,1,"C","62"
"11931","cueright","targetright","valid","cued",1,374,1,"C","62"
"11932","cueleft","targetright","invalid","uncued",0,345,1,"C","62"
"11933","cueright","targetleft","invalid","uncued",0,424,1,"C","62"
"11934","cueleft","targetleft","valid","cued",1,377,1,"C","62"
"11935","cueright","targetright","valid","cued",1,360,1,"C","62"
"11936","cueleft","targetleft","valid","cued",1,337,1,"C","62"
"11937","cueleft","targetleft","valid","cued",1,369,1,"C","62"
"11938","cueleft","targetleft","valid","cued",1,298,1,"C","62"
"11939","cueleft","targetleft","valid","cued",1,383,1,"C","62"
"11940","cueright","targetright","valid","cued",1,381,1,"C","62"
"11941","cueleft","targetleft","valid","cued",1,367,1,"C","62"
"11942","cueleft","targetleft","valid","cued",1,449,1,"C","62"
"11943","cueleft","targetleft","valid","cued",1,324,1,"C","62"
"11944","cueright","targetright","valid","cued",1,383,1,"C","62"
"11945","cueleft","targetleft","valid","cued",1,152,1,"C","62"
"11946","cueleft","targetleft","valid","cued",1,391,1,"C","62"
"11947","cueleft","targetleft","valid","cued",1,432,1,"C","62"
"11948","cueright","targetleft","invalid","uncued",0,511,1,"C","62"
"11949","cueright","targetright","valid","cued",1,402,1,"C","62"
"11950","cueleft","targetleft","valid","cued",1,314,1,"C","62"
"11951","cueleft","targetleft","valid","cued",1,325,1,"C","62"
"11952","cueright","targetright","valid","cued",1,680,1,"C","62"
"11953","cueleft","targetleft","valid","cued",1,340,1,"C","62"
"11954","cueright","targetleft","invalid","uncued",0,462,1,"C","62"
"11955","cueright","targetleft","invalid","uncued",0,424,1,"C","62"
"11956","cueleft","targetright","invalid","uncued",0,496,1,"C","62"
"11957","cueright","targetright","valid","cued",1,598,1,"C","62"
"11958","cueright","targetright","valid","cued",1,397,1,"C","62"
"11959","cueleft","targetleft","valid","cued",1,362,1,"C","62"
"11960","cueright","targetleft","invalid","uncued",0,420,1,"C","62"
"11961","cueleft","targetleft","valid","cued",1,388,1,"C","62"
"11962","cueleft","targetright","invalid","uncued",0,506,1,"C","62"
"11963","cueright","targetright","valid","cued",1,551,1,"C","62"
"11964","cueright","targetright","valid","cued",1,622,1,"C","62"
"11965","cueright","targetright","valid","cued",1,700,1,"C","62"
"11966","cueright","targetleft","invalid","uncued",0,440,1,"C","62"
"11967","cueleft","targetleft","valid","cued",1,399,1,"C","62"
"11968","cueright","targetleft","invalid","uncued",0,454,1,"C","62"
"11969","cueleft","targetleft","valid","cued",1,365,1,"C","62"
"11970","cueright","targetright","valid","cued",1,396,1,"C","62"
"11971","cueleft","targetleft","valid","cued",1,396,1,"C","62"
"11972","cueright","targetright","valid","cued",1,460,1,"C","62"
"11973","cueleft","targetright","invalid","uncued",0,496,1,"C","62"
"11974","cueleft","targetleft","valid","cued",1,349,1,"C","62"
"11975","cueright","targetright","valid","cued",1,385,1,"C","62"
"11976","cueleft","targetleft","valid","cued",1,336,1,"C","62"
"11977","cueright","targetright","valid","cued",1,588,1,"C","62"
"11978","cueleft","targetleft","valid","cued",1,385,1,"C","62"
"11979","cueright","targetright","valid","cued",1,484,1,"C","62"
"11980","cueleft","targetleft","valid","cued",1,357,1,"C","62"
"11981","cueright","targetleft","invalid","uncued",0,497,1,"C","62"
"11982","cueleft","targetright","invalid","uncued",0,428,1,"C","62"
"11983","cueright","targetright","valid","cued",1,449,1,"C","62"
"11984","cueleft","targetright","invalid","uncued",0,520,1,"C","62"
"11985","cueleft","targetright","invalid","uncued",0,475,1,"C","62"
"11986","cueleft","targetleft","valid","cued",1,358,1,"C","62"
"11987","cueleft","targetleft","valid","cued",1,382,1,"C","62"
"11988","cueright","targetright","valid","cued",1,345,1,"C","62"
"11989","cueleft","targetleft","valid","cued",1,355,1,"C","62"
"11990","cueleft","targetleft","valid","cued",1,339,1,"C","62"
"11991","cueleft","targetleft","valid","cued",1,339,1,"C","62"
"11992","cueright","targetleft","invalid","uncued",0,435,1,"C","62"
"11993","cueright","targetright","valid","cued",1,372,1,"C","62"
"11994","cueleft","targetright","invalid","uncued",0,493,1,"C","62"
"11995","cueleft","targetleft","valid","cued",1,375,1,"C","62"
"11996","cueright","targetleft","invalid","uncued",0,416,1,"C","62"
"11997","cueleft","targetleft","valid","cued",1,366,1,"C","62"
"11998","cueright","targetright","valid","cued",1,406,1,"C","62"
"11999","cueright","targetright","valid","cued",1,447,1,"C","62"
"12000","cueleft","targetleft","valid","cued",1,388,1,"C","62"
"12001","cueleft","targetleft","valid","cued",1,396,1,"C","62"
"12002","cueright","targetright","valid","cued",1,1500,3,"C","63"
"12003","cueright","targetright","valid","cued",1,383,1,"C","63"
"12004","cueleft","targetleft","valid","cued",1,373,1,"C","63"
"12005","cueright","targetright","valid","cued",1,295,1,"C","63"
"12006","cueright","targetright","valid","cued",1,540,1,"C","63"
"12007","cueleft","targetleft","valid","cued",1,284,1,"C","63"
"12008","cueleft","targetleft","valid","cued",1,393,1,"C","63"
"12009","cueright","targetright","valid","cued",1,704,1,"C","63"
"12010","cueright","targetright","valid","cued",1,260,1,"C","63"
"12011","cueleft","targetleft","valid","cued",1,147,1,"C","63"
"12012","cueright","targetleft","invalid","uncued",0,194,2,"C","63"
"12013","cueright","targetright","valid","cued",1,329,1,"C","63"
"12014","cueleft","targetleft","valid","cued",1,225,1,"C","63"
"12015","cueright","targetright","valid","cued",1,482,1,"C","63"
"12016","cueleft","targetleft","valid","cued",1,222,1,"C","63"
"12017","cueleft","targetleft","valid","cued",1,308,1,"C","63"
"12018","cueright","targetright","valid","cued",1,254,1,"C","63"
"12019","cueleft","targetleft","valid","cued",1,259,1,"C","63"
"12020","cueleft","targetleft","valid","cued",1,273,1,"C","63"
"12021","cueleft","targetleft","valid","cued",1,317,1,"C","63"
"12022","cueleft","targetleft","valid","cued",1,255,1,"C","63"
"12023","cueleft","targetleft","valid","cued",1,303,1,"C","63"
"12024","cueright","targetright","valid","cued",1,225,1,"C","63"
"12025","cueleft","targetleft","valid","cued",1,199,1,"C","63"
"12026","cueleft","targetleft","valid","cued",1,293,1,"C","63"
"12027","cueright","targetright","valid","cued",1,485,1,"C","63"
"12028","cueright","targetright","valid","cued",1,223,1,"C","63"
"12029","cueleft","targetleft","valid","cued",1,245,1,"C","63"
"12030","cueleft","targetright","invalid","uncued",0,280,2,"C","63"
"12031","cueleft","targetleft","valid","cued",1,239,1,"C","63"
"12032","cueright","targetright","valid","cued",1,213,1,"C","63"
"12033","cueright","targetright","valid","cued",1,225,1,"C","63"
"12034","cueleft","targetleft","valid","cued",1,271,1,"C","63"
"12035","cueleft","targetright","invalid","uncued",0,229,2,"C","63"
"12036","cueleft","targetleft","valid","cued",1,643,1,"C","63"
"12037","cueleft","targetleft","valid","cued",1,496,1,"C","63"
"12038","cueright","targetright","valid","cued",1,397,1,"C","63"
"12039","cueright","targetleft","invalid","uncued",0,508,1,"C","63"
"12040","cueright","targetright","valid","cued",1,520,1,"C","63"
"12041","cueright","targetright","valid","cued",1,460,1,"C","63"
"12042","cueright","targetright","valid","cued",1,377,1,"C","63"
"12043","cueright","targetleft","invalid","uncued",0,542,1,"C","63"
"12044","cueright","targetright","valid","cued",1,387,1,"C","63"
"12045","cueright","targetright","valid","cued",1,298,1,"C","63"
"12046","cueleft","targetright","invalid","uncued",0,471,1,"C","63"
"12047","cueright","targetright","valid","cued",1,498,1,"C","63"
"12048","cueleft","targetleft","valid","cued",1,431,1,"C","63"
"12049","cueleft","targetleft","valid","cued",1,507,1,"C","63"
"12050","cueleft","targetleft","valid","cued",1,424,1,"C","63"
"12051","cueleft","targetleft","valid","cued",1,364,1,"C","63"
"12052","cueleft","targetleft","valid","cued",1,510,1,"C","63"
"12053","cueleft","targetright","invalid","uncued",0,348,1,"C","63"
"12054","cueleft","targetleft","valid","cued",1,461,1,"C","63"
"12055","cueleft","targetleft","valid","cued",1,402,1,"C","63"
"12056","cueleft","targetleft","valid","cued",1,406,1,"C","63"
"12057","cueright","targetright","valid","cued",1,318,1,"C","63"
"12058","cueleft","targetright","invalid","uncued",0,443,1,"C","63"
"12059","cueleft","targetleft","valid","cued",1,406,1,"C","63"
"12060","cueright","targetright","valid","cued",1,365,1,"C","63"
"12061","cueright","targetright","valid","cued",1,328,1,"C","63"
"12062","cueleft","targetleft","valid","cued",1,394,1,"C","63"
"12063","cueleft","targetleft","valid","cued",1,370,1,"C","63"
"12064","cueright","targetright","valid","cued",1,376,1,"C","63"
"12065","cueleft","targetleft","valid","cued",1,363,1,"C","63"
"12066","cueright","targetright","valid","cued",1,394,1,"C","63"
"12067","cueright","targetright","valid","cued",1,431,1,"C","63"
"12068","cueright","targetright","valid","cued",1,406,1,"C","63"
"12069","cueright","targetleft","invalid","uncued",0,470,1,"C","63"
"12070","cueleft","targetleft","valid","cued",1,604,1,"C","63"
"12071","cueright","targetright","valid","cued",1,377,1,"C","63"
"12072","cueright","targetright","valid","cued",1,434,1,"C","63"
"12073","cueleft","targetleft","valid","cued",1,505,1,"C","63"
"12074","cueright","targetleft","invalid","uncued",0,435,1,"C","63"
"12075","cueleft","targetright","invalid","uncued",0,387,1,"C","63"
"12076","cueright","targetright","valid","cued",1,383,1,"C","63"
"12077","cueleft","targetright","invalid","uncued",0,145,2,"C","63"
"12078","cueright","targetright","valid","cued",1,324,1,"C","63"
"12079","cueleft","targetright","invalid","uncued",0,205,2,"C","63"
"12080","cueright","targetleft","invalid","uncued",0,404,1,"C","63"
"12081","cueleft","targetright","invalid","uncued",0,326,1,"C","63"
"12082","cueright","targetleft","invalid","uncued",0,407,1,"C","63"
"12083","cueleft","targetright","invalid","uncued",0,318,1,"C","63"
"12084","cueright","targetright","valid","cued",1,359,1,"C","63"
"12085","cueright","targetright","valid","cued",1,327,1,"C","63"
"12086","cueleft","targetleft","valid","cued",1,674,2,"C","63"
"12087","cueleft","targetleft","valid","cued",1,360,1,"C","63"
"12088","cueright","targetright","valid","cued",1,277,1,"C","63"
"12089","cueleft","targetleft","valid","cued",1,309,1,"C","63"
"12090","cueleft","targetleft","valid","cued",1,148,1,"C","63"
"12091","cueleft","targetleft","valid","cued",1,312,1,"C","63"
"12092","cueright","targetright","valid","cued",1,292,1,"C","63"
"12093","cueright","targetleft","invalid","uncued",0,726,1,"C","63"
"12094","cueright","targetright","valid","cued",1,494,1,"C","63"
"12095","cueright","targetleft","invalid","uncued",0,523,1,"C","63"
"12096","cueright","targetleft","invalid","uncued",0,495,1,"C","63"
"12097","cueright","targetright","valid","cued",1,352,1,"C","63"
"12098","cueright","targetleft","invalid","uncued",0,401,1,"C","63"
"12099","cueleft","targetleft","valid","cued",1,274,1,"C","63"
"12100","cueleft","targetleft","valid","cued",1,148,1,"C","63"
"12101","cueright","targetright","valid","cued",1,470,1,"C","63"
"12102","cueleft","targetright","invalid","uncued",0,397,1,"C","63"
"12103","cueleft","targetleft","valid","cued",1,350,1,"C","63"
"12104","cueleft","targetleft","valid","cued",1,339,1,"C","63"
"12105","cueleft","targetright","invalid","uncued",0,397,1,"C","63"
"12106","cueleft","targetleft","valid","cued",1,382,1,"C","63"
"12107","cueleft","targetleft","valid","cued",1,189,1,"C","63"
"12108","cueright","targetright","valid","cued",1,270,1,"C","63"
"12109","cueright","targetleft","invalid","uncued",0,401,1,"C","63"
